Income,Age,Education,Marital Status,race,sex,Capital Gain,Capital Loss,Hours per Week,Native Country
 <=50k,68, 14,1,1,1, 0, 0, 45,1
 <=50k,34, 9,1,1,1, 0, 0, 65,1
 <=50k,35, 9,1,1,1, 0, 0, 40,1
 >50k,39, 12,1,1,1, 0, 0, 40,1
 <=50k,47, 12,1,1,1, 0, 0, 40,1
 <=50k,47, 10,0,1,2, 0, 0, 45,0
 <=50k,55, 9,1,0,1, 0, 0, 70,1
 <=50k,72, 10,1,1,1, 0, 0, 21,1
 <=50k,32, 9,1,1,2, 0, 0, 44,1
 <=50k,28, 11,0,1,2, 0, 0, 40,1
 <=50k,61, 15,0,1,1, 0, 0, 35,1
 >50k,44, 13,1,1,1, 0, 0, 50,1
 >50k,35, 14,1,1,2, 0, 0, 35,1
 >50k,48, 13,1,1,1, 0, 0, 40,1
 <=50k,49, 9,1,1,1, 0, 0, 46,1
 <=50k,32, 10,0,0,1, 0, 0, 35,1
 <=50k,26, 11,0,0,1, 0, 0, 55,1
 <=50k,56, 13,0,1,1, 0, 0, 30,1
 <=50k,24, 14,0,1,2, 0, 0, 20,1
 >50k,42, 12,1,1,2, 0, 0, 35,0
 >50k,37, 9,1,1,1, 0, 0, 55,1
 <=50k,57, 10,0,0,2, 0, 0, 40,1
 <=50k,48, 13,0,1,2, 7443, 0, 45,1
 <=50k,39, 10,0,1,1, 0, 0, 40,1
 <=50k,20, 9,0,1,1, 0, 0, 40,1
 <=50k,46, 9,0,1,2, 0, 0, 20,1
 <=50k,68, 3,1,0,1, 0, 0, 6,1
 <=50k,33, 8,1,1,1, 0, 0, 40,1
 <=50k,35, 9,1,1,1, 0, 0, 50,1
 <=50k,20, 9,0,1,2, 0, 0, 30,1
 <=50k,42, 13,1,1,1, 0, 0, 52,1
 >50k,42, 10,0,1,1, 0, 2231, 50,0
 <=50k,47, 8,0,0,1, 0, 0, 40,1
 <=50k,40, 12,0,1,1, 0, 0, 40,0
 <=50k,51, 9,1,1,1, 0, 0, 45,1
 <=50k,26, 10,0,1,1, 0, 0, 35,1
 >50k,32, 11,0,1,2, 10520, 0, 80,0
 <=50k,59, 16,0,1,1, 0, 0, 50,1
 <=50k,36, 7,0,0,1, 0, 0, 40,1
 <=50k,38, 10,1,1,1, 0, 0, 35,1
 >50k,45, 14,1,1,1, 0, 0, 50,1
 >50k,38, 13,1,1,1, 0, 0, 40,1
 <=50k,55, 14,1,1,1, 0, 0, 40,1
 >50k,46, 10,1,1,1, 0, 0, 40,1
 <=50k,59, 9,1,1,1, 0, 0, 45,1
 <=50k,31, 14,0,1,2, 0, 0, 30,1
 <=50k,29, 9,0,0,2, 0, 0, 30,1
 <=50k,34, 12,0,0,2, 0, 0, 38,1
 <=50k,53, 16,0,1,2, 0, 1408, 40,1
 >50k,43, 10,1,1,1, 0, 0, 40,1
 <=50k,45, 6,1,1,1, 0, 0, 40,1
 <=50k,29, 9,0,1,1, 0, 0, 50,1
 >50k,28, 13,1,1,1, 15024, 0, 55,1
 <=50k,44, 12,1,0,1, 0, 0, 60,1
 <=50k,32, 11,0,1,2, 0, 0, 38,1
 <=50k,29, 12,0,0,1, 0, 625, 60,1
 >50k,48, 16,1,1,1, 0, 0, 40,1
 <=50k,40, 8,1,1,1, 0, 0, 40,1
 <=50k,23, 9,1,1,1, 0, 0, 50,1
 <=50k,29, 9,0,1,1, 0, 0, 50,1
 <=50k,65, 5,0,1,2, 0, 0, 38,1
 <=50k,58, 9,1,1,1, 0, 0, 45,1
 <=50k,30, 11,1,1,1, 0, 0, 40,1
 <=50k,55, 13,0,1,2, 0, 0, 8,1
 <=50k,42, 9,1,0,2, 0, 0, 60,1
 >50k,31, 13,1,1,1, 0, 0, 40,1
 >50k,38, 10,1,0,1, 0, 0, 40,0
 <=50k,53, 9,0,1,1, 0, 0, 40,1
 >50k,50, 10,1,1,1, 99999, 0, 55,1
 <=50k,62, 9,1,1,1, 0, 0, 50,1
 <=50k,37, 10,0,0,1, 0, 0, 40,1
 >50k,56, 13,1,1,2, 15024, 0, 40,1
 <=50k,21, 6,0,1,1, 0, 0, 40,1
 >50k,44, 12,1,1,1, 0, 0, 40,1
 >50k,48, 13,1,1,1, 0, 1977, 60,1
 <=50k,40, 9,1,0,2, 0, 0, 75,1
 <=50k,70, 13,0,1,2, 0, 0, 40,1
 <=50k,40, 4,1,1,1, 0, 0, 40,1
 <=50k,27, 13,0,1,2, 0, 0, 35,1
 <=50k,26, 6,1,1,1, 0, 0, 48,1
 >50k,33, 13,1,0,1, 0, 0, 60,1
 >50k,35, 9,1,1,1, 0, 0, 50,1
 <=50k,42, 10,0,1,2, 0, 0, 40,1
 >50k,37, 9,1,1,1, 0, 0, 45,1
 <=50k,17, 5,0,1,1, 0, 0, 40,1
 <=50k,40, 10,0,1,2, 0, 0, 48,1
 <=50k,20, 10,0,1,2, 0, 0, 40,1
 >50k,69, 13,1,1,1, 0, 0, 7,1
 <=50k,32, 3,1,1,1, 0, 0, 40,0
 <=50k,21, 10,0,1,2, 0, 0, 8,1
 <=50k,25, 9,0,0,2, 0, 0, 35,1
 <=50k,17, 7,0,1,1, 2176, 0, 20,1
 >50k,40, 9,1,1,1, 0, 0, 55,1
 >50k,50, 10,0,1,1, 0, 0, 43,1
 <=50k,24, 13,0,1,1, 0, 0, 40,1
 <=50k,23, 9,0,1,1, 0, 0, 40,1
 >50k,73, 4,1,1,1, 0, 0, 35,1
 <=50k,54, 13,0,1,2, 0, 0, 36,1
 <=50k,68, 14,1,1,1, 0, 0, 15,1
 <=50k,45, 12,1,1,1, 0, 0, 40,1
 >50k,66, 10,1,1,1, 0, 0, 40,1
 <=50k,32, 7,0,1,1, 0, 0, 50,1
 <=50k,24, 9,0,0,2, 0, 0, 40,1
 >50k,56, 9,1,1,1, 0, 0, 45,1
 >50k,50, 10,1,1,1, 0, 0, 60,1
 >50k,48, 9,0,1,1, 0, 0, 40,1
 <=50k,28, 10,0,1,1, 0, 0, 50,1
 >50k,49, 9,0,1,1, 4787, 0, 40,1
 <=50k,59, 9,0,1,2, 0, 0, 40,1
 <=50k,24, 11,1,1,2, 0, 0, 40,1
 <=50k,20, 7,0,1,1, 0, 0, 39,1
 <=50k,56, 5,1,1,1, 0, 0, 40,1
 <=50k,53, 6,1,1,1, 0, 0, 45,1
 <=50k,21, 9,0,1,2, 1055, 0, 35,1
 >50k,30, 14,1,0,1, 0, 1887, 45,0
 <=50k,30, 10,0,0,2, 0, 0, 40,1
 >50k,31, 9,1,1,1, 0, 0, 40,1
 <=50k,32, 9,1,1,1, 0, 0, 40,1
 >50k,42, 13,1,1,1, 0, 0, 40,1
 <=50k,31, 9,1,1,1, 0, 0, 40,1
 >50k,57, 7,1,1,1, 0, 0, 40,1
 <=50k,19, 8,0,1,1, 0, 0, 15,1
 <=50k,19, 7,0,1,1, 0, 0, 40,1
 <=50k,26, 11,0,1,1, 0, 0, 45,1
 <=50k,24, 9,1,1,1, 0, 0, 20,0
 <=50k,41, 10,1,1,1, 0, 0, 40,1
 <=50k,55, 10,1,1,1, 0, 0, 40,1
 <=50k,33, 10,0,1,2, 0, 0, 40,1
 <=50k,25, 11,1,1,1, 0, 0, 35,1
 <=50k,32, 11,0,0,2, 0, 0, 40,1
 <=50k,53, 9,0,1,1, 0, 0, 40,1
 <=50k,37, 10,0,1,2, 0, 0, 38,1
 <=50k,33, 13,0,1,2, 0, 0, 40,0
 >50k,49, 9,1,1,1, 0, 0, 50,1
 <=50k,52, 4,1,1,1, 0, 0, 60,1
 >50k,40, 13,1,1,1, 0, 0, 44,1
 >50k,36, 15,1,1,2, 0, 0, 15,1
 >50k,41, 15,1,1,1, 0, 0, 58,1
 <=50k,25, 9,0,0,1, 0, 0, 36,1
 <=50k,59, 13,1,1,1, 0, 0, 40,1
 <=50k,56, 13,1,0,1, 0, 0, 50,1
 <=50k,21, 9,0,1,2, 0, 0, 20,1
 <=50k,45, 9,1,1,1, 0, 0, 70,1
 <=50k,18, 9,0,1,1, 0, 0, 12,1
 <=50k,20, 10,0,1,1, 0, 0, 12,1
 <=50k,42, 12,0,1,1, 0, 0, 45,1
 >50k,41, 9,1,1,1, 0, 0, 40,1
 >50k,40, 9,1,1,1, 0, 1902, 45,1
 <=50k,28, 10,0,0,2, 0, 0, 72,1
 <=50k,47, 9,0,1,2, 0, 0, 40,1
 <=50k,31, 7,1,1,1, 0, 0, 40,1
 <=50k,56, 14,1,1,1, 0, 0, 60,1
 >50k,34, 16,1,1,1, 0, 0, 50,1
 >50k,49, 14,1,1,1, 0, 0, 42,1
 >50k,63, 12,1,1,1, 0, 0, 40,1
 <=50k,38, 3,1,1,1, 0, 0, 48,0
 <=50k,44, 16,1,1,1, 0, 0, 20,1
 >50k,56, 9,1,1,1, 0, 1977, 40,1
 <=50k,30, 10,1,1,1, 0, 0, 40,1
 >50k,38, 14,1,1,1, 0, 0, 60,1
 <=50k,51, 5,1,1,2, 0, 0, 38,0
 >50k,30, 13,1,1,1, 0, 0, 40,1
 <=50k,56, 11,0,1,1, 0, 0, 70,1
 <=50k,50, 7,0,1,2, 0, 0, 40,1
 <=50k,54, 9,1,1,1, 0, 0, 45,1
 >50k,46, 9,1,0,1, 0, 0, 40,1
 <=50k,27, 9,1,1,1, 0, 0, 40,1
 <=50k,46, 13,0,0,1, 0, 0, 40,0
 <=50k,60, 9,1,0,1, 0, 0, 40,1
 >50k,42, 10,1,0,1, 0, 0, 40,1
 <=50k,36, 6,0,1,2, 0, 0, 40,1
 <=50k,30, 9,0,0,1, 0, 0, 40,1
 <=50k,43, 14,0,1,2, 0, 0, 50,1
 <=50k,29, 10,1,1,1, 0, 0, 40,1
 <=50k,22, 10,0,1,2, 0, 1741, 30,1
 <=50k,46, 9,1,1,1, 0, 0, 40,1
 >50k,44, 13,1,1,1, 0, 0, 45,1
 <=50k,30, 13,0,1,1, 0, 2258, 45,1
 <=50k,17, 7,0,0,1, 0, 0, 18,1
 <=50k,23, 7,0,1,2, 0, 0, 40,1
 <=50k,34, 9,1,1,1, 0, 0, 50,1
 <=50k,33, 7,0,1,2, 0, 0, 30,1
 <=50k,24, 13,0,1,2, 0, 0, 37,1
 <=50k,32, 10,1,1,1, 0, 0, 40,1
 >50k,41, 13,1,1,1, 0, 0, 40,1
 <=50k,44, 13,0,1,1, 0, 0, 38,1
 <=50k,48, 13,1,1,1, 0, 0, 60,1
 >50k,36, 10,1,0,1, 0, 1887, 40,0
 >50k,39, 13,1,0,1, 0, 0, 45,0
 <=50k,34, 9,1,0,1, 0, 0, 36,1
 <=50k,35, 14,0,1,2, 0, 0, 40,1
 <=50k,30, 10,0,1,1, 0, 0, 30,1
 <=50k,33, 9,0,1,2, 0, 0, 50,1
 <=50k,30, 14,0,1,2, 0, 0, 65,1
 <=50k,45, 9,0,1,2, 0, 0, 40,1
 <=50k,37, 9,1,0,1, 0, 0, 40,1
 <=50k,36, 10,0,0,2, 0, 0, 40,1
 <=50k,31, 12,0,1,1, 0, 0, 45,1
 >50k,38, 6,1,1,1, 3103, 0, 40,1
 <=50k,32, 13,1,0,1, 0, 0, 45,0
 <=50k,23, 10,0,1,2, 0, 0, 24,1
 <=50k,22, 10,0,1,1, 0, 0, 40,1
 <=50k,38, 9,1,1,1, 0, 0, 50,1
 >50k,40, 13,1,1,1, 0, 0, 50,1
 >50k,38, 9,1,1,1, 0, 0, 40,1
 <=50k,29, 7,1,0,1, 0, 0, 20,1
 >50k,52, 9,0,1,2, 0, 0, 99,1
 >50k,52, 13,1,1,1, 0, 0, 40,1
 >50k,44, 9,0,1,2, 10520, 0, 50,1
 <=50k,25, 4,0,1,2, 0, 0, 40,0
 <=50k,25, 13,0,1,2, 0, 1719, 15,1
 <=50k,33, 9,1,1,1, 0, 0, 40,1
 <=50k,56, 2,1,0,1, 0, 0, 40,0
 <=50k,24, 10,0,1,1, 0, 0, 25,1
 <=50k,58, 9,0,1,2, 0, 0, 24,1
 <=50k,33, 14,0,1,2, 0, 0, 40,1
 <=50k,20, 10,1,1,1, 0, 0, 40,1
 <=50k,55, 13,0,1,2, 0, 1876, 40,1
 <=50k,22, 2,0,1,1, 0, 0, 40,0
 <=50k,38, 9,0,1,2, 0, 0, 40,1
 <=50k,19, 10,0,1,1, 0, 0, 50,1
 <=50k,20, 9,0,1,2, 0, 0, 35,1
 <=50k,24, 10,0,1,1, 0, 0, 24,1
 >50k,30, 9,1,1,1, 0, 0, 40,1
 <=50k,25, 13,0,1,2, 0, 0, 40,1
 <=50k,21, 9,0,0,1, 0, 0, 40,0
 <=50k,42, 9,0,1,1, 0, 0, 40,1
 <=50k,53, 10,1,1,1, 0, 0, 30,1
 <=50k,38, 13,1,1,1, 0, 0, 50,1
 <=50k,40, 10,1,1,1, 0, 0, 40,1
 <=50k,51, 9,1,1,1, 0, 0, 40,1
 >50k,36, 11,1,1,2, 0, 0, 45,1
 <=50k,21, 10,0,1,2, 0, 0, 25,1
 <=50k,49, 13,0,1,1, 0, 0, 65,1
 <=50k,52, 9,0,0,2, 0, 0, 40,1
 >50k,33, 15,1,1,2, 0, 0, 55,1
 <=50k,27, 13,0,1,2, 0, 0, 40,0
 >50k,45, 14,1,1,1, 0, 0, 40,0
 <=50k,27, 10,0,1,1, 0, 0, 40,1
 <=50k,41, 2,1,1,1, 0, 0, 43,0
 <=50k,30, 9,1,1,1, 0, 0, 40,1
 <=50k,24, 10,1,1,1, 0, 2057, 45,1
 >50k,35, 9,1,1,1, 0, 0, 60,1
 <=50k,48, 10,0,1,2, 0, 0, 40,1
 >50k,42, 15,1,1,1, 99999, 0, 99,1
 >50k,46, 6,1,1,1, 0, 0, 40,1
 <=50k,24, 10,0,0,2, 0, 0, 41,1
 >50k,39, 13,1,1,2, 0, 0, 30,1
 <=50k,27, 10,0,1,1, 0, 0, 40,1
 <=50k,41, 9,0,1,2, 0, 0, 30,1
 >50k,46, 16,0,0,1, 0, 0, 40,0
 >50k,44, 14,1,1,1, 0, 0, 50,1
 >50k,43, 9,1,1,2, 0, 0, 48,1
 >50k,31, 14,1,0,2, 0, 0, 25,0
 <=50k,17, 6,0,1,1, 0, 0, 15,1
 >50k,31, 10,1,1,1, 0, 0, 40,1
 >50k,38, 14,1,1,2, 0, 1977, 20,1
 <=50k,38, 10,0,1,1, 0, 0, 50,0
 <=50k,69, 6,1,1,2, 0, 0, 17,1
 >50k,60, 13,1,1,1, 0, 0, 40,1
 >50k,34, 14,1,1,1, 0, 0, 40,0
 >50k,50, 13,1,1,1, 15024, 0, 40,1
 <=50k,31, 9,0,0,1, 0, 0, 40,1
 >50k,26, 13,1,0,2, 0, 1977, 75,0
 >50k,36, 10,1,1,1, 15024, 0, 40,1
 <=50k,23, 9,0,1,1, 0, 0, 40,1
 <=50k,17, 7,0,1,2, 0, 0, 20,1
 <=50k,30, 10,1,0,2, 0, 0, 40,0
 <=50k,54, 9,0,1,2, 0, 0, 40,1
 <=50k,35, 9,1,0,1, 0, 0, 40,1
 <=50k,58, 4,0,1,2, 0, 0, 40,1
 <=50k,33, 10,0,1,1, 0, 0, 34,1
 <=50k,30, 9,0,1,1, 0, 0, 40,0
 <=50k,21, 7,0,1,1, 0, 0, 45,1
 <=50k,26, 9,1,1,1, 0, 0, 40,1
 <=50k,29, 9,0,1,1, 0, 0, 40,1
 <=50k,45, 8,1,0,1, 0, 0, 40,1
 >50k,40, 14,1,0,1, 0, 0, 55,1
 <=50k,31, 9,0,1,2, 0, 0, 34,1
 >50k,47, 14,1,1,2, 0, 0, 40,1
 <=50k,45, 9,1,1,1, 0, 0, 70,1
 >50k,30, 14,1,1,1, 0, 0, 50,1
 >50k,52, 13,1,1,1, 0, 0, 60,1
 <=50k,68, 9,1,1,1, 0, 0, 40,0
 <=50k,66, 13,1,1,1, 0, 0, 20,1
 <=50k,26, 13,0,1,1, 0, 0, 40,1
 >50k,43, 10,1,1,1, 0, 0, 40,1
 <=50k,36, 14,1,1,1, 0, 0, 35,1
 <=50k,20, 10,0,1,2, 0, 0, 10,1
 <=50k,53, 9,1,1,1, 0, 0, 80,0
 >50k,30, 13,1,1,1, 7688, 0, 40,1
 >50k,38, 14,1,1,1, 15024, 0, 45,1
 <=50k,21, 10,0,1,2, 0, 0, 20,1
 <=50k,47, 13,0,1,2, 0, 0, 50,1
 <=50k,61, 9,0,1,2, 0, 0, 40,1
 <=50k,49, 13,1,1,1, 0, 0, 40,1
 <=50k,44, 14,1,1,1, 0, 0, 50,1
 <=50k,23, 9,0,1,1, 0, 0, 40,1
 <=50k,49, 10,1,1,1, 0, 0, 25,1
 <=50k,56, 9,0,1,2, 0, 0, 40,1
 <=50k,62, 14,0,1,2, 0, 0, 35,1
 >50k,77, 9,0,1,2, 0, 0, 40,1
 <=50k,34, 6,0,1,1, 0, 0, 40,1
 <=50k,33, 9,1,0,1, 0, 0, 40,1
 <=50k,25, 11,0,1,1, 0, 0, 40,1
 <=50k,33, 5,1,1,1, 0, 0, 50,0
 <=50k,21, 9,0,1,2, 0, 0, 40,1
 <=50k,51, 3,0,0,2, 0, 0, 40,0
 >50k,45, 13,1,1,1, 15024, 0, 40,1
 >50k,35, 13,1,1,1, 15024, 0, 45,1
 >50k,33, 10,1,0,1, 7298, 0, 50,1
 <=50k,28, 9,0,0,2, 0, 1602, 25,1
 >50k,58, 13,1,1,1, 0, 0, 55,1
 >50k,64, 9,1,1,1, 0, 0, 60,1
 <=50k,37, 9,1,0,2, 0, 0, 35,1
 <=50k,28, 9,0,1,2, 0, 0, 30,1
 <=50k,22, 10,0,1,2, 0, 0, 25,1
 <=50k,59, 9,0,1,2, 0, 0, 40,1
 <=50k,35, 6,0,1,2, 0, 0, 60,1
 <=50k,46, 13,0,1,1, 0, 0, 40,1
 <=50k,31, 13,0,0,2, 0, 0, 40,0
 <=50k,23, 9,0,1,1, 0, 0, 40,1
 >50k,76, 15,1,1,1, 9386, 0, 25,1
 >50k,46, 13,1,1,1, 0, 0, 40,1
 <=50k,50, 9,1,1,1, 0, 0, 30,1
 <=50k,26, 12,1,1,1, 5013, 0, 50,1
 <=50k,19, 9,0,1,2, 0, 0, 24,1
 <=50k,35, 9,0,1,1, 0, 0, 56,1
 <=50k,61, 7,1,1,1, 0, 0, 36,1
 <=50k,41, 13,0,1,1, 0, 0, 40,1
 >50k,31, 13,1,1,1, 7688, 0, 40,1
 <=50k,32, 9,0,1,1, 0, 0, 40,0
 >50k,41, 14,1,1,1, 0, 0, 50,1
 <=50k,38, 9,0,1,1, 0, 0, 60,1
 <=50k,58, 13,0,0,2, 0, 0, 40,1
 <=50k,62, 5,0,1,2, 0, 0, 35,1
 <=50k,25, 9,0,1,2, 0, 0, 40,1
 <=50k,34, 14,0,0,2, 0, 0, 40,1
 <=50k,23, 12,0,1,2, 0, 0, 12,1
 <=50k,36, 9,0,1,1, 0, 0, 40,0
 <=50k,47, 10,0,1,1, 0, 0, 40,1
 <=50k,46, 4,1,1,2, 0, 0, 30,1
 <=50k,23, 9,0,1,2, 0, 0, 40,1
 <=50k,28, 13,0,1,1, 0, 0, 42,1
 <=50k,23, 13,1,1,1, 0, 0, 45,1
 >50k,31, 10,1,1,1, 0, 0, 45,1
 >50k,49, 9,1,0,2, 0, 0, 40,1
 <=50k,33, 10,1,1,1, 5013, 0, 40,1
 <=50k,27, 10,1,1,1, 0, 2057, 49,1
 <=50k,33, 3,1,1,1, 0, 0, 40,0
 <=50k,35, 13,0,1,2, 5721, 0, 40,1
 <=50k,19, 10,0,1,1, 0, 0, 16,1
 <=50k,31, 9,1,1,1, 0, 0, 40,1
 <=50k,55, 10,0,0,2, 0, 0, 40,1
 <=50k,33, 9,0,1,2, 0, 0, 40,1
 <=50k,19, 10,0,0,1, 0, 0, 35,1
 <=50k,25, 7,0,1,1, 0, 0, 40,1
 <=50k,38, 9,1,1,2, 0, 0, 10,1
 >50k,39, 13,1,1,1, 15024, 0, 40,1
 <=50k,43, 9,0,0,2, 0, 0, 40,1
 <=50k,30, 9,0,1,1, 0, 0, 35,1
 <=50k,41, 5,1,1,1, 0, 0, 40,0
 <=50k,60, 9,0,1,2, 0, 0, 40,1
 >50k,38, 13,1,1,1, 15024, 0, 35,1
 <=50k,20, 9,0,1,2, 0, 0, 30,1
 <=50k,34, 10,0,1,1, 0, 0, 40,1
 <=50k,17, 6,0,1,1, 0, 0, 40,1
 >50k,45, 13,1,1,1, 0, 0, 45,1
 <=50k,31, 14,0,1,2, 0, 0, 40,1
 >50k,54, 10,1,0,2, 0, 0, 55,1
 <=50k,41, 9,1,0,1, 0, 0, 30,1
 <=50k,19, 9,0,1,2, 0, 0, 40,1
 <=50k,51, 9,0,1,2, 0, 0, 40,1
 <=50k,42, 9,0,1,2, 0, 0, 40,1
 <=50k,63, 4,1,1,1, 0, 0, 40,1
 <=50k,35, 9,1,1,2, 0, 0, 20,0
 <=50k,19, 10,0,1,1, 0, 0, 15,1
 <=50k,29, 10,0,1,1, 0, 0, 40,1
 <=50k,58, 9,0,1,2, 2907, 0, 43,1
 <=50k,37, 13,0,1,2, 0, 0, 48,1
 >50k,28, 13,1,1,1, 0, 0, 40,1
 <=50k,52, 3,1,1,1, 0, 2002, 45,1
 <=50k,51, 8,0,0,1, 0, 0, 40,1
 <=50k,28, 10,1,1,1, 0, 0, 40,1
 <=50k,43, 10,0,1,1, 0, 0, 40,1
 >50k,32, 13,1,1,2, 0, 0, 40,1
 >50k,40, 10,0,1,2, 0, 0, 40,1
 <=50k,35, 4,1,1,1, 0, 0, 40,0
 <=50k,44, 10,0,0,1, 0, 0, 40,1
 >50k,56, 10,1,1,1, 0, 0, 45,1
 <=50k,44, 10,1,1,1, 0, 0, 2,1
 <=50k,27, 10,0,1,1, 0, 0, 38,1
 <=50k,52, 13,0,0,2, 0, 0, 40,1
 <=50k,27, 13,0,1,2, 0, 0, 40,1
 >50k,35, 12,1,1,1, 0, 0, 80,1
 <=50k,32, 10,0,1,1, 0, 0, 40,1
 >50k,34, 10,0,1,1, 0, 0, 86,1
 <=50k,34, 9,0,1,1, 0, 0, 40,1
 <=50k,31, 10,0,1,2, 0, 0, 40,1
 >50k,55, 13,0,0,1, 0, 0, 40,1
 <=50k,45, 9,0,1,2, 0, 0, 38,1
 >50k,43, 13,1,1,1, 0, 0, 40,1
 >50k,38, 13,1,0,1, 0, 0, 40,1
 <=50k,56, 5,0,0,2, 0, 0, 40,1
 <=50k,40, 12,1,1,1, 0, 0, 60,1
 <=50k,55, 9,1,1,2, 0, 0, 40,1
 >50k,52, 15,0,1,2, 25236, 0, 44,1
 <=50k,19, 9,0,1,2, 0, 0, 36,1
 <=50k,19, 9,1,1,1, 0, 0, 35,1
 <=50k,48, 9,1,1,1, 0, 0, 48,1
 <=50k,29, 11,0,0,1, 0, 1974, 40,1
 <=50k,54, 10,0,1,2, 0, 0, 20,1
 >50k,26, 10,1,1,1, 0, 0, 40,1
 >50k,58, 10,1,1,1, 0, 0, 60,1
 >50k,37, 15,1,1,1, 0, 0, 50,1
 <=50k,41, 9,1,0,1, 0, 0, 40,1
 <=50k,65, 10,0,1,2, 0, 0, 20,1
 <=50k,43, 4,1,0,1, 0, 0, 40,1
 >50k,33, 13,1,1,1, 0, 1977, 40,1
 >50k,55, 9,1,1,1, 0, 0, 46,1
 >50k,32, 9,1,1,1, 0, 0, 46,1
 <=50k,56, 9,1,1,1, 0, 0, 40,1
 <=50k,29, 11,0,1,1, 0, 0, 40,1
 <=50k,34, 9,0,1,2, 0, 0, 20,1
 <=50k,39, 9,0,0,1, 0, 0, 50,1
 <=50k,56, 9,1,1,1, 0, 0, 40,1
 <=50k,33, 13,0,1,2, 0, 0, 10,1
 <=50k,51, 1,0,1,1, 0, 0, 30,1
 >50k,47, 13,1,1,1, 0, 0, 50,1
 <=50k,22, 9,0,1,1, 0, 0, 40,1
 >50k,58, 9,1,0,1, 0, 0, 80,0
 <=50k,25, 9,1,1,1, 0, 0, 40,1
 >50k,34, 9,1,1,1, 0, 0, 40,1
 <=50k,35, 9,0,0,2, 0, 0, 40,1
 >50k,36, 10,1,1,1, 0, 0, 40,1
 <=50k,41, 9,0,1,2, 0, 0, 60,1
 >50k,46, 13,1,1,1, 0, 0, 50,1
 >50k,38, 13,0,1,1, 27828, 0, 35,1
 >50k,47, 13,0,1,1, 27828, 0, 38,1
 <=50k,43, 1,1,0,1, 0, 0, 40,0
 >50k,39, 9,1,0,1, 0, 0, 45,1
 >50k,29, 13,0,1,1, 8614, 0, 40,1
 >50k,47, 13,0,1,2, 27828, 0, 60,1
 <=50k,37, 10,0,1,1, 0, 0, 40,1
 <=50k,19, 10,0,1,2, 0, 0, 30,1
 <=50k,67, 5,0,1,2, 0, 0, 20,1
 >50k,40, 13,1,1,1, 7688, 0, 40,1
 <=50k,53, 9,1,1,1, 0, 0, 40,1
 <=50k,31, 9,1,0,1, 0, 0, 37,1
 <=50k,56, 9,0,1,1, 4101, 0, 38,1
 <=50k,47, 9,0,1,2, 0, 0, 40,1
 <=50k,37, 9,1,1,1, 0, 0, 50,1
 >50k,31, 9,1,1,1, 0, 1977, 40,1
 <=50k,44, 10,0,1,2, 0, 0, 55,1
 >50k,33, 10,1,1,1, 7298, 0, 40,1
 <=50k,22, 10,0,1,1, 0, 0, 35,1
 <=50k,52, 8,0,0,1, 0, 0, 40,1
 <=50k,33, 13,0,1,1, 3325, 0, 43,1
 <=50k,31, 11,1,1,1, 0, 0, 40,1
 <=50k,75, 9,1,1,1, 0, 2467, 40,0
 <=50k,50, 9,0,1,1, 0, 0, 40,1
 <=50k,36, 9,1,1,1, 0, 0, 40,0
 <=50k,58, 11,0,1,2, 0, 0, 40,1
 <=50k,20, 5,0,1,1, 0, 625, 40,1
 <=50k,36, 10,0,1,2, 0, 0, 32,1
 <=50k,26, 12,1,1,2, 0, 0, 40,1
 <=50k,58, 14,0,0,2, 0, 0, 40,1
 <=50k,57, 9,1,1,2, 0, 0, 45,1
 >50k,46, 14,0,1,1, 0, 1564, 50,1
 >50k,42, 15,1,1,1, 0, 0, 40,0
 >50k,34, 10,1,1,1, 0, 0, 40,1
 <=50k,57, 10,1,1,1, 0, 0, 50,1
 <=50k,35, 13,1,1,1, 0, 0, 40,1
 <=50k,36, 10,0,1,1, 0, 0, 56,1
 <=50k,46, 13,1,1,1, 0, 1672, 40,1
 <=50k,39, 9,1,1,1, 0, 0, 50,1
 <=50k,25, 9,0,1,1, 0, 0, 65,1
 >50k,43, 10,1,1,1, 0, 0, 40,1
 <=50k,26, 7,0,0,1, 0, 0, 40,1
 >50k,46, 14,1,1,1, 0, 1902, 60,1
 <=50k,27, 9,1,1,1, 0, 0, 40,1
 <=50k,35, 9,1,1,1, 0, 0, 40,1
 >50k,68, 9,0,1,1, 0, 0, 24,1
 <=50k,52, 10,0,1,2, 0, 0, 36,1
 <=50k,26, 11,0,1,1, 0, 0, 50,1
 <=50k,27, 10,1,1,1, 0, 0, 46,1
 >50k,52, 14,1,1,1, 15024, 0, 40,1
 <=50k,54, 4,0,1,2, 0, 0, 40,1
 <=50k,29, 9,0,1,1, 0, 0, 40,1
 <=50k,39, 10,1,1,2, 0, 0, 40,1
 >50k,38, 10,1,1,1, 0, 0, 45,1
 <=50k,19, 9,0,1,1, 0, 0, 30,1
 <=50k,22, 10,0,1,1, 0, 0, 40,1
 >50k,58, 10,1,1,1, 0, 1977, 60,1
 <=50k,39, 12,0,0,2, 0, 0, 40,1
 <=50k,20, 10,0,1,1, 0, 0, 40,1
 <=50k,26, 10,0,1,2, 0, 0, 40,1
 <=50k,22, 9,0,1,1, 0, 0, 45,1
 <=50k,31, 11,0,1,1, 0, 0, 40,1
 >50k,42, 13,1,1,1, 0, 0, 40,1
 <=50k,53, 9,0,0,1, 0, 0, 40,1
